,ward,wardLat,wardLong,venue,venueLat,venueLong,venueCat
15634,Nightingale,51.442918635627485,-0.1593265425101214,The Imperial Durbar,51.43592767372553,-0.16012186227095018,Coffee Shop
15635,Nightingale,51.442918635627485,-0.1593265425101214,The Wheatsheaf,51.43568780361872,-0.16000362698366644,Pub
15636,Nightingale,51.442918635627485,-0.1593265425101214,Tagine,51.44283777968726,-0.14940405586985553,Moroccan Restaurant
15637,Nightingale,51.442918635627485,-0.1593265425101214,Indian Room,51.44342448118601,-0.15015355910708686,Indian Restaurant
15638,Nightingale,51.442918635627485,-0.1593265425101214,The Bedford,51.442756201782956,-0.1495687146130651,Pub
15639,Nightingale,51.442918635627485,-0.1593265425101214,The Good Earth,51.44568036360774,-0.16607044373012092,Chinese Restaurant
15640,Nightingale,51.442918635627485,-0.1593265425101214,Hagen & Hyde,51.44396241632104,-0.15236940544336086,Pub
15641,Nightingale,51.442918635627485,-0.1593265425101214,The Althorp,51.444963645645544,-0.16675602000401007,Pub
15642,Nightingale,51.442918635627485,-0.1593265425101214,Firefly,51.44271100720017,-0.15334774502534715,Bar
15643,Nightingale,51.442918635627485,-0.1593265425101214,Hot Bikram Yoga,51.444324351569605,-0.15145266313078617,Yoga Studio
15644,Nightingale,51.442918635627485,-0.1593265425101214,The Wine Tasting Shop,51.44446128392331,-0.1509116640052125,Shop & Service
15645,Nightingale,51.442918635627485,-0.1593265425101214,Meat and Shake,51.43458921449159,-0.16163145596524334,Burger Joint
15646,Nightingale,51.442918635627485,-0.1593265425101214,Caffè Nero,51.44594274865485,-0.16588047838762407,Coffee Shop
15647,Nightingale,51.442918635627485,-0.1593265425101214,Bertie And Boo Adventure Island,51.4405942847363,-0.15516888760037761,Coffee Shop
15648,Nightingale,51.442918635627485,-0.1593265425101214,Spice Village,51.43488701938921,-0.16133503154063045,Indian Restaurant
15649,Nightingale,51.442918635627485,-0.1593265425101214,The Kebab Company,51.44577339255865,-0.15040701519649213,Fast Food Restaurant
15650,Nightingale,51.442918635627485,-0.1593265425101214,The Grove,51.448285506479024,-0.15096366721019197,Pub
15651,Nightingale,51.442918635627485,-0.1593265425101214,The Exhibit,51.44315329511457,-0.15108007102791107,Bar
15652,Nightingale,51.442918635627485,-0.1593265425101214,PizzaExpress,51.442775042021424,-0.16673061906158182,Pizza Place
15653,Nightingale,51.442918635627485,-0.1593265425101214,South River Coffee,51.446389,-0.149749,Coffee Shop
15654,Nightingale,51.442918635627485,-0.1593265425101214,As Nature Intended,51.4438785490861,-0.15249772590374694,Organic Grocery
15655,Nightingale,51.442918635627485,-0.1593265425101214,The Regent,51.444144984116875,-0.15379629926726607,Pub
15656,Nightingale,51.442918635627485,-0.1593265425101214,Afters,51.434707203284994,-0.1615307420035959,Ice Cream Shop
15657,Nightingale,51.442918635627485,-0.1593265425101214,Movers and Shapers,51.44614388868339,-0.14973713807361477,Gym
15658,Nightingale,51.442918635627485,-0.1593265425101214,Costa Coffee,51.444126,-0.15240312,Coffee Shop
15659,Nightingale,51.442918635627485,-0.1593265425101214,Co-op Food,51.441581,-0.154077,Grocery Store
15660,Nightingale,51.442918635627485,-0.1593265425101214,Haché,51.444087248592695,-0.15043964821576192,Burger Joint
15661,Nightingale,51.442918635627485,-0.1593265425101214,Subway,51.443508854360275,-0.1531188030348858,Sandwich Place
15662,Nightingale,51.442918635627485,-0.1593265425101214,M&S Simply Food,51.43719562,-0.1613384,Grocery Store
15663,Nightingale,51.442918635627485,-0.1593265425101214,Nando's,51.4458371,-0.1506027,Portuguese Restaurant
15664,Nightingale,51.442918635627485,-0.1593265425101214,Taro,51.441483,-0.15366074,Japanese Restaurant
15665,Nightingale,51.442918635627485,-0.1593265425101214,The Devonshire,51.44692192154592,-0.1488986699944405,Pub
15666,Nightingale,51.442918635627485,-0.1593265425101214,Holy Cow,51.44737123728931,-0.1490120053415368,Indian Restaurant
15667,Nightingale,51.442918635627485,-0.1593265425101214,Travelodge,51.44286449126412,-0.15300279981068637,Hotel
15668,Nightingale,51.442918635627485,-0.1593265425101214,Greggs,51.444310568251325,-0.15196056895309817,Bakery
15669,Nightingale,51.442918635627485,-0.1593265425101214,Nightingale Patisserie,51.4506951483656,-0.1563351143512189,Bakery
15670,Nightingale,51.442918635627485,-0.1593265425101214,Sainsbury's Local,51.4442147,-0.1673123,Grocery Store
15671,Nightingale,51.442918635627485,-0.1593265425101214,Balham Leisure Centre,51.44153290605553,-0.1520092379285485,Gym / Fitness Center
15672,Nightingale,51.442918635627485,-0.1593265425101214,Escape The Daily Grind,51.444892250285776,-0.1507305956367506,Café
15673,Nightingale,51.442918635627485,-0.1593265425101214,Chatkhara,51.4353129365472,-0.1604390059006667,Indian Restaurant
15674,Nightingale,51.442918635627485,-0.1593265425101214,Tartine Artisanal,51.43548948000951,-0.16011779471519744,Bakery
15675,Nightingale,51.442918635627485,-0.1593265425101214,The Hope Pub,51.44633395565739,-0.16532868441315748,Pub
15676,Nightingale,51.442918635627485,-0.1593265425101214,Cafe Prestige,51.445475317184034,-0.1662594055427312,Café
15677,Nightingale,51.442918635627485,-0.1593265425101214,Caffè Nero,51.44448391788302,-0.1519564486368692,Coffee Shop
15678,Nightingale,51.442918635627485,-0.1593265425101214,PizzaExpress,51.44380852079482,-0.15007134416293866,Pizza Place
15679,Nightingale,51.442918635627485,-0.1593265425101214,Esquires Coffee,51.4429523795091,-0.1495844527612462,Coffee Shop
15680,Nightingale,51.442918635627485,-0.1593265425101214,Thali & Pickles,51.44314193725586,-0.15185420215129852,Indian Restaurant
15681,Nightingale,51.442918635627485,-0.1593265425101214,WHSmith,51.44427511229909,-0.1522976189750289,Bookstore
15682,Nightingale,51.442918635627485,-0.1593265425101214,Domino's Pizza,51.44679662248339,-0.1491076509262257,Pizza Place
15683,Nightingale,51.442918635627485,-0.1593265425101214,Noodle Express,51.43663350077861,-0.1611949458934021,Asian Restaurant
15684,Nightingale,51.442918635627485,-0.1593265425101214,BP,51.437259453109746,-0.16159601026409987,Gas Station
15685,Nightingale,51.442918635627485,-0.1593265425101214,DW Fitness First,51.436343278037384,-0.1583555614130722,Gym / Fitness Center
15686,Nightingale,51.442918635627485,-0.1593265425101214,H Street Deli,51.44459,-0.15143484,Sandwich Place
15687,Nightingale,51.442918635627485,-0.1593265425101214,TK Maxx,51.44438982572334,-0.15221770783494276,Clothing Store
15688,Nightingale,51.442918635627485,-0.1593265425101214,Sainsbury's,51.443757695962844,-0.15087394325478787,Supermarket
15689,Nightingale,51.442918635627485,-0.1593265425101214,Lost & Found,51.44479643718709,-0.1509014413815227,Cocktail Bar
15690,Nightingale,51.442918635627485,-0.1593265425101214,Aldi,51.443581,-0.152356,Supermarket
15691,Nightingale,51.442918635627485,-0.1593265425101214,Megan’s On The Hill,51.443974,-0.150208,Restaurant
15692,Nightingale,51.442918635627485,-0.1593265425101214,Co-op Food,51.448448,-0.148447,Grocery Store
15693,Nightingale,51.442918635627485,-0.1593265425101214,Lidl,51.4363785952026,-0.158318512537042,Supermarket
15694,Nightingale,51.442918635627485,-0.1593265425101214,Gourmet 2,51.435452,-0.159251,Restaurant
15695,Nightingale,51.442918635627485,-0.1593265425101214,Camile,51.435978,-0.1589477,Thai Restaurant
15696,Noel Park,51.594665013513506,-0.1058154144144144,Ezra's Kitchen,51.59533687409115,-0.10899176464834563,Mediterranean Restaurant
15697,Noel Park,51.594665013513506,-0.1058154144144144,Kervan Restaurant,51.59520140293486,-0.10889865078090039,Turkish Restaurant
15698,Noel Park,51.594665013513506,-0.1058154144144144,Big Green Bookshop,51.59250338664204,-0.1066261456265932,Bookstore
15699,Noel Park,51.594665013513506,-0.1058154144144144,black tap,51.596287001212254,-0.1089209002474517,Turkish Restaurant
15700,Noel Park,51.594665013513506,-0.1058154144144144,Crystal Restaurant,51.59620446136296,-0.10910048837218085,Mediterranean Restaurant
15701,Noel Park,51.594665013513506,-0.1058154144144144,Flying Tiger,51.59453341117557,-0.10851494812638963,Gift Shop
15702,Noel Park,51.594665013513506,-0.1058154144144144,Tarshish Mediterranean Grill,51.59118368576225,-0.10398689425786754,Mediterranean Restaurant
15703,Noel Park,51.594665013513506,-0.1058154144144144,Nando's,51.59688297,-0.10875021,Portuguese Restaurant
15704,Noel Park,51.594665013513506,-0.1058154144144144,Poundland,51.591047587718485,-0.10358691215515137,Discount Store
15705,Noel Park,51.594665013513506,-0.1058154144144144,Charlie's Café,51.5948188691875,-0.10870206222462152,Café
15706,Noel Park,51.594665013513506,-0.1058154144144144,Lidl,51.593768006782,-0.106483395791425,Supermarket
15707,Noel Park,51.594665013513506,-0.1058154144144144,Boots,51.593665,-0.10794,Pharmacy
15708,Noel Park,51.594665013513506,-0.1058154144144144,wilko,51.5940714,-0.1102951,Furniture / Home Store
15709,Noel Park,51.594665013513506,-0.1058154144144144,Jashan,51.58982169127396,-0.10535899508366958,Indian Restaurant
15710,Noel Park,51.594665013513506,-0.1058154144144144,Green Rooms Bar,51.597033,-0.110585,Hotel Bar
15711,Noel Park,51.594665013513506,-0.1058154144144144,Pret A Manger,51.5939822,-0.1082287,Sandwich Place
15712,Noel Park,51.594665013513506,-0.1058154144144144,H&M,51.593816254471776,-0.10769457263747255,Clothing Store
15713,Noel Park,51.594665013513506,-0.1058154144144144,Double Apple,51.589364527248954,-0.10589693907221408,Hookah Bar
15714,Noel Park,51.594665013513506,-0.1058154144144144,Five Guys,51.5947235,-0.1082868,Burger Joint
15715,Noel Park,51.594665013513506,-0.1058154144144144,Karamel Club,51.59421728876817,-0.11276355717114686,Performing Arts Venue
15716,Noel Park,51.594665013513506,-0.1058154144144144,Costa Coffee,51.59451779741421,-0.10850478418181876,Coffee Shop
15717,Noel Park,51.594665013513506,-0.1058154144144144,Paramount,51.59804552104334,-0.11062255323532641,Indian Restaurant
15718,Noel Park,51.594665013513506,-0.1058154144144144,The Westbury,51.59345847253958,-0.09841194112857345,Pub
15719,Noel Park,51.594665013513506,-0.1058154144144144,The Gym,51.59733198375617,-0.10803587749917251,Gym / Fitness Center
15720,Noel Park,51.594665013513506,-0.1058154144144144,Autograf,51.58764224979119,-0.0991901767019941,Polish Restaurant
15721,Noel Park,51.594665013513506,-0.1058154144144144,Mosaica at the Factory,51.59478187981643,-0.11484064168239226,Gastropub
15722,Noel Park,51.594665013513506,-0.1058154144144144,Spouter's Corner (Wetherspoon),51.59663541307005,-0.1091361872131581,Pub
15723,Noel Park,51.594665013513506,-0.1058154144144144,Cafe Bar Plovdiv,51.58725187388569,-0.10106181093208473,Café
15724,Noel Park,51.594665013513506,-0.1058154144144144,TK Maxx,51.5938359612331,-0.10789721364037165,Clothing Store
15725,Noel Park,51.594665013513506,-0.1058154144144144,Durazzo pizzeria restaurant,51.5866174384204,-0.10093526196452893,Italian Restaurant
15726,Noel Park,51.594665013513506,-0.1058154144144144,Duke Of Edinburgh,51.59469480890086,-0.11217534228052858,Pub
15727,Noel Park,51.594665013513506,-0.1058154144144144,Roosters Piri Piri,51.590764514884754,-0.10374829859434642,Fast Food Restaurant
15728,Noel Park,51.594665013513506,-0.1058154144144144,Wood Green Chinese Restaurant,51.595452283351236,-0.1088830913853828,Chinese Restaurant
15729,Noel Park,51.594665013513506,-0.1058154144144144,KFC,51.59570968,-0.10920067,Fast Food Restaurant
15730,Noel Park,51.594665013513506,-0.1058154144144144,Superdrug,51.59359258244503,-0.10733715240862246,Pharmacy
15731,Noel Park,51.594665013513506,-0.1058154144144144,Topshop,51.592740901274084,-0.10605902367661837,Women's Store
15732,Noel Park,51.594665013513506,-0.1058154144144144,Sunny Beach,51.59103177951891,-0.10232141679129186,Bulgarian Restaurant
15733,Noel Park,51.594665013513506,-0.1058154144144144,Kaspa's,51.592092,-0.104919,Dessert Shop
15734,Noel Park,51.594665013513506,-0.1058154144144144,Nawroz Restaurant,51.586506484538035,-0.10106027126312256,Middle Eastern Restaurant
15735,Noel Park,51.594665013513506,-0.1058154144144144,"Ortaköy, Shisha Lounge Bar",51.59456384961127,-0.11241785011835544,Pub
15736,Noel Park,51.594665013513506,-0.1058154144144144,The Mall,51.59430484947771,-0.10833361078994604,Shopping Mall
15737,Noel Park,51.594665013513506,-0.1058154144144144,Le Chamarel,51.589688365331575,-0.1059207955335297,African Restaurant
15738,Noel Park,51.594665013513506,-0.1058154144144144,Capital Restaurants,51.59553415251247,-0.10900449711492494,Turkish Restaurant
15739,Noel Park,51.594665013513506,-0.1058154144144144,Game,51.594322322109825,-0.10833456894588017,Video Game Store
15740,Noel Park,51.594665013513506,-0.1058154144144144,Primark,51.5940001,-0.1086736,Clothing Store
15741,Noel Park,51.594665013513506,-0.1058154144144144,The Toll Gate (Wetherspoon),51.590112207118814,-0.10528958346484019,Pub
15742,Noel Park,51.594665013513506,-0.1058154144144144,New Look,51.5941159,-0.1094468,Clothing Store
15743,Noel Park,51.594665013513506,-0.1058154144144144,Caffè Nero,51.5917228617261,-0.10489570402597666,Coffee Shop
15744,Noel Park,51.594665013513506,-0.1058154144144144,KFC,51.595528,-0.109759,Fast Food Restaurant
15745,Noel Park,51.594665013513506,-0.1058154144144144,Costa Coffee,51.59654617171737,-0.09791731967336897,Coffee Shop
15746,Noel Park,51.594665013513506,-0.1058154144144144,Subway,51.590985483695114,-0.10430324819958514,Sandwich Place
15747,Noel Park,51.594665013513506,-0.1058154144144144,Subway,51.5948145,-0.108053,Sandwich Place
15748,Noel Park,51.594665013513506,-0.1058154144144144,Kebap Delight,51.59727412291253,-0.1100359352056433,Fast Food Restaurant
15749,Noel Park,51.594665013513506,-0.1058154144144144,Ducketts Common,51.58887426753009,-0.10252791179723077,Park
15750,Noel Park,51.594665013513506,-0.1058154144144144,Costa Coffee,51.590485332315744,-0.10349313975802352,Coffee Shop
15751,Noel Park,51.594665013513506,-0.1058154144144144,Greggs,51.59604290324692,-0.10904158885779844,Bakery
15752,Noel Park,51.594665013513506,-0.1058154144144144,Burger King,51.594218798458925,-0.1095636345086004,Fast Food Restaurant
15753,Noel Park,51.594665013513506,-0.1058154144144144,Morrisons,51.596406274079285,-0.11037995353295135,Supermarket
15754,Noel Park,51.594665013513506,-0.1058154144144144,Coffee Break,51.59691370429105,-0.11197937228349464,Café
15755,Noel Park,51.594665013513506,-0.1058154144144144,Tesco Express,51.5990409,-0.1028571,Grocery Store
15756,Noel Park,51.594665013513506,-0.1058154144144144,Holland & Barrett,51.59264291766027,-0.10593859340183162,Health Food Store
15757,Noel Park,51.594665013513506,-0.1058154144144144,South and North Oriental Supermarket,51.591262549790734,-0.10308265686035156,Gourmet Shop
15758,Noel Park,51.594665013513506,-0.1058154144144144,Penang Satay House,51.589841115042425,-0.10482877492904663,Malay Restaurant
15759,Noel Park,51.594665013513506,-0.1058154144144144,Cozy Chicken,51.599342346191406,-0.10167362540960312,Food
15760,Noel Park,51.594665013513506,-0.1058154144144144,Grand Palace Banqueting,51.60068099760522,-0.11119213738309454,Restaurant
15761,Noel Park,51.594665013513506,-0.1058154144144144,The Lordship,51.59957877058391,-0.1010633143530314,Pub
15762,Noel Park,51.594665013513506,-0.1058154144144144,Chapmans Green,51.599812453120464,-0.10052359792515952,Park
15763,Noel Park,51.594665013513506,-0.1058154144144144,Stansted Express,51.60091737494751,-0.11226870669599363,Light Rail Station
15764,Noel Park,51.594665013513506,-0.1058154144144144,Turnpike Walking and Sports Area,51.587608337402344,-0.10024850070476532,Athletics & Sports
